Device,Trip,dTime
10158,958,6452
10593,203,6452
10173,1638,6452
10129,3996,6452
10224,3834,6452
10159,11618,6452
10502,2604,6452
10579,200,6453
10580,249,6453
10586,830,6453
10139,1645,6453
13108,6047,6453
10132,2830,6453
13108,8508,6453
10139,4057,6453
13108,1167,6454
10146,541,6454
10132,2899,6454
10190,3502,6454
10176,40,6455
10605,739,6455
10132,1018,6455
10159,2332,6455
10140,1556,6455
10139,2530,6455
10159,4994,6455
10181,1765,6455
10106,5544,6455
10568,2304,6455
10222,2720,6455
10617,381,6456
10125,903,6456
10139,1673,6456
10589,2025,6456
13103,8436,6456
10137,3836,6456
13106,9478,6456
10139,4541,6456
10222,1917,6456
10159,11350,6456
10138,1361,6457
13105,7081,6457
10132,2917,6457
10176,3413,6457
10177,21183,6457
10580,50,6458
10134,276,6458
10138,2077,6458
10160,1772,6458
10173,1605,6458
10129,4781,6458
10594,9355,6458
10611,264,6459
10147,500,6459
10569,1242,6459
10190,1914,6459
10150,3315,6459
10222,1893,6459
10159,10807,6459
10176,4960,6459
10129,317,6460
13107,1739,6460
10137,916,6460
10139,1841,6460
13103,7279,6460
10137,3396,6460
10510,2008,6460
10129,2688,6460
10159,6738,6460
10139,197,6461
10135,579,6461
10190,275,6461
10586,224,6461
10605,636,6461
10582,1410,6461
10575,1389,6461
10557,600,6461
10586,732,6461
10164,1114,6461
10158,995,6461
10138,1836,6461
10137,4646,6461
10176,2978,6461
10153,416,6462
10176,375,6462
10162,554,6462
10146,712,6462
10136,967,6462
10146,3170,6462
10132,2870,6462
10160,3975,6462
10130,24,6463
10205,1561,6463
10586,433,6463
10139,3044,6463
10132,4023,6463
10125,3134,6463
17102,37,6464
10502,746,6464
13105,5617,6464
10161,2120,6464
10176,2002,6464
10129,1787,6464
10176,2560,6464
10139,4562,6464
10125,2553,6464
10176,4152,6464
10115,500,6465
10152,379,6465
10568,400,6465
10159,1609,6465
10162,1273,6465
13105,11443,6465
10129,283,6466
10132,645,6466
10137,1133,6466
10118,1607,6466
10134,819,6466
10132,1446,6466
10190,1156,6466
10176,2384,6466
10136,3247,6466
10132,3639,6466
10224,3160,6466
10139,500,6467
10116,1583,6467
13109,3497,6467
10154,1258,6467
10139,2139,6467
10190,2956,6467
13103,4708,6468
10177,6062,6468
10136,3235,6468
13109,813,6469
10572,53,6469
10176,334,6469
10176,532,6469
13107,4284,6469
10139,1520,6469
10597,1194,6469
10587,1364,6469
10153,2360,6469
10177,5168,6469
10139,3691,6469
10502,2246,6469
10135,281,6470
13107,2910,6470
10137,1894,6470
10580,921,6470
10176,1789,6470
13105,864,6471
10139,1120,6471
10582,2117,6471
10146,2457,6471
10106,3102,6471
10129,1946,6471
552,642,6471
10165,265,6472
10605,454,6472
10148,984,6472
10159,1847,6472
10148,1236,6472
10177,3983,6472
10580,2450,6472
10159,9204,6472
10176,2885,6472
17101,30,6473
10158,319,6473
10176,1498,6473
10106,2334,6473
10148,1754,6473
13103,8926,6473
10137,206,6474
10579,1118,6474
10106,1704,6474
10139,2191,6474
10176,2661,6474
10224,2026,6474
10159,7211,6474
10132,4067,6474
10570,270,6475
10568,183,6475
10146,444,6475
10177,1885,6475
10159,2033,6475
10164,2029,6475
10224,1289,6475
10224,2319,6475
10222,1580,6475
10132,7326,6475
13110,3635,6476
10134,602,6476
10106,1867,6476
10224,99,6476
10136,2374,6476
10132,3884,6476
10139,6565,6476
13101,1718,6477
10570,279,6477
10142,381,6477
10147,327,6477
10162,1024,6477
10190,2189,6477
10224,2525,6477
10176,3588,6477
13101,1866,6478
10146,460,6478
10190,376,6478
10582,1880,6478
10134,798,6478
10136,1564,6478
10162,1438,6478
10132,2555,6478
10139,3341,6478
10129,2932,6478
10190,3281,6478
10129,5496,6478
10568,102,6479
10569,721,6479
10148,1540,6479
10137,4568,6479
10224,2451,6479
10159,10814,6479
10595,6441,6479
10155,559,6480
10149,415,6480
10224,152,6480
10106,2907,6480
10173,2077,6480
10190,3595,6480
10139,5020,6480
10159,11117,6480
10176,3826,6480
10177,129,6481
10510,343,6481
10138,1087,6481
10132,1529,6481
10139,1518,6481
10571,1060,6481
13107,6772,6481
10190,3189,6481
10159,9512,6481
10594,3123,6481
10159,11490,6481
10176,4133,6481
10502,3112,6481
10164,279,6482
13109,2933,6482
10129,1087,6482
13110,8853,6482
10132,2699,6482
10125,2364,6482
10222,1906,6482
10602,16,6483
10138,598,6483
10205,1410,6483
10615,961,6483
10118,1670,6483
10557,649,6483
10159,3727,6483
10138,3102,6483
13110,13020,6483
10159,10758,6483
10132,6885,6483
10125,3280,6483
10136,1092,6484
10190,1171,6484
10177,2853,6484
10134,1227,6484
10150,3364,6484
10132,3281,6484
10515,5946,6484
10176,4242,6484
10205,451,6485
10134,102,6485
10139,1789,6485
10176,2007,6485
10120,1147,6486
10164,981,6486
10569,1910,6486
10579,1610,6486
10147,1193,6486
13110,11117,6486
10502,3198,6486
10607,5638,6486
10154,1401,6487
10173,1519,6487
13105,13661,6487
10176,422,6488
10594,747,6488
10611,1771,6488
10190,1530,6488
10190,1853,6488
13101,8807,6488
10159,6314,6488
10222,1887,6488
10139,7407,6488
10132,936,6489
10155,1440,6489
10510,1095,6489
13109,5734,6489
10502,2179,6489
10149,34,6490
10178,112,6490
10579,144,6490
10579,201,6490
10153,676,6490
10137,1352,6490
10510,948,6490
10129,1503,6490
10596,154,6491
10205,1426,6491
10510,908,6491
10139,2254,6491
10158,2161,6491
10132,7499,6491
10132,445,6492
10146,2044,6492
10129,2045,6492
10224,3342,6492
10164,123,6493
10584,391,6493
10134,609,6493
10148,1158,6493
10133,1228,6493
10575,1760,6493
10587,1314,6493
10153,3194,6493
10136,2931,6493
10173,2399,6493
10173,2917,6493
13101,1484,6494
10135,531,6494
10188,646,6494
10611,983,6494
10587,1093,6494
13101,7133,6494
10173,816,6494
10146,3030,6494
10146,3159,6494
13106,9288,6494
10150,3102,6494
10176,4417,6494
10139,535,6495
10205,1465,6495
10543,1071,6495
10589,1118,6495
10106,1803,6495
10106,3367,6495
10173,1632,6495
10587,4757,6495
13109,1132,6496
10139,767,6496
10137,1265,6496
13109,3433,6496
10176,2557,6496
10139,139,6497
10118,616,6497
10159,1655,6497
10571,802,6497
10106,1846,6497
13109,7013,6497
13108,10556,6497
10129,4853,6497
10134,143,6498
10165,74,6498
10147,471,6498
13101,3761,6498
10158,648,6498
10575,1419,6498
10106,2388,6498
10162,1556,6498
13106,8857,6498
10224,2334,6498
10222,2500,6498
10146,1046,6499
10134,794,6499
10222,823,6499
10173,1284,6499
10132,6335,6499
13105,1483,6500
10582,1199,6500
10139,1775,6500
10133,1910,6500
10147,1230,6500
10176,2265,6500
10502,2343,6500
10140,334,6501
10142,505,6501
10605,1112,6501
13109,3422,6501
10575,2056,6501
10158,1440,6501
10158,1832,6501
10132,2231,6501
10129,1808,6501
10173,1049,6501
13103,8846,6501
10139,2962,6501
10587,678,6502
10118,1613,6502
10569,1484,6502
10173,76,6502
10138,2551,6502
10224,950,6502
10137,3348,6502
13109,6199,6502
10137,4899,6502
10159,10503,6502
10159,10992,6502
10176,4146,6502
10570,586,6503
10605,662,6503
10176,1578,6503
10153,2547,6503
10176,2769,6503
10177,8588,6503
10502,3092,6503
10587,4780,6503
10134,409,6504
10620,200,6504
10139,1179,6504
10153,2581,6504
10510,2054,6504
10139,511,6505
10125,431,6505
10134,860,6505
10133,1650,6505
10132,2149,6505
10153,3587,6505
10132,2966,6505
10137,5112,6505
10159,8374,6505
10139,7309,6505
10125,3265,6505
10139,7391,6505
13105,3006,6506
10611,1764,6506
13105,6313,6506
10138,2684,6506
10106,5282,6506
10224,4505,6506
10139,7311,6506
10159,13772,6506
10570,413,6507
10152,696,6507
10155,1625,6507
10137,2177,6507
10158,1342,6507
10147,1380,6507
10150,3328,6507
10137,4800,6507
10153,154,6508
10135,1369,6508
13107,4064,6508
10142,928,6508
10134,988,6508
10190,3100,6508
10173,2357,6508
10125,3433,6509
10165,1014,6510
10152,706,6510
13106,4552,6510
10190,1404,6510
10159,7996,6510
10176,5254,6510
10135,194,6511
10570,771,6511
10130,1032,6511
10164,1604,6511
10224,1164,6511
13101,10043,6511
10132,2961,6511
10139,4843,6511
10224,3340,6511
10224,3637,6511
10162,315,6512
10130,687,6512
10190,480,6512
10132,2988,6512
10160,4297,6512
10150,4554,6512
10224,3480,6512
10132,6533,6512
10134,285,6513
10597,802,6513
10138,1281,6513
10147,790,6513
10125,1030,6513
10106,2845,6513
10153,2833,6513
10224,997,6513
10150,2969,6513
10615,8389,6513
10176,4736,6513
10176,5202,6513
10592,88,6514
10132,1959,6514
10150,4182,6514
10594,3439,6514
10176,4232,6514
13109,1756,6515
10589,936,6515
10137,2087,6515
10188,1093,6515
10162,1271,6515
10129,1715,6515
13106,9681,6515
10129,2312,6515
13101,15888,6515
10132,464,6516
10153,839,6516
10129,1044,6516
10139,1625,6516
10129,1826,6516
10224,1472,6516
10139,3079,6516
10159,11640,6516
13103,362,6517
10137,1058,6517
10190,578,6517
10106,1442,6517
10159,13058,6517
10137,3307,6518
10137,3420,6518
10224,1327,6518
10190,2030,6518
10150,3824,6518
10150,4475,6518
10579,915,6519
13107,2356,6520
10139,905,6520
10161,1350,6520
10139,4584,6520
10502,2139,6520
10132,443,6521
10176,423,6521
13103,6174,6521
13106,7332,6521
10134,608,6522
13109,2966,6522
10160,1829,6522
10129,1906,6522
13109,11055,6522
10159,11329,6522
10118,615,6523
10147,259,6523
10134,496,6523
10176,1859,6523
10176,2072,6523
10173,1051,6523
10222,800,6523
10106,3830,6523
10137,4079,6523
10106,4811,6523
10132,312,6524
10153,691,6524
10510,733,6524
10582,1560,6524
10133,1184,6524
10146,2002,6524
10129,340,6525
13106,2087,6525
502,268,6525
10582,1774,6526
10162,997,6526
10597,1083,6526
10155,1788,6526
10139,1690,6526
10125,976,6526
10159,3885,6526
10158,1981,6526
10159,4554,6526
10136,2759,6526
10132,2757,6526
10137,4183,6526
10224,3560,6526
10176,5149,6526
10586,375,6527
13109,3016,6527
10155,1614,6527
552,314,6527
10153,1968,6527
10146,2154,6527
10136,1814,6527
10159,4831,6527
10129,2217,6527
13109,10983,6527
10159,10388,6527
10159,11377,6527
10190,238,6528
10164,436,6528
10125,719,6528
10137,2044,6528
10136,1895,6528
10146,2424,6528
10158,1982,6528
10164,2082,6528
10137,3931,6528
10176,2879,6528
10136,452,6529
10587,599,6529
13101,4053,6529
10134,1115,6529
10125,2669,6529
10129,3690,6529
10162,1846,6530
10162,2260,6530
10173,1660,6530
10224,5438,6530
10129,1088,6531
10136,1862,6531
10147,1408,6531
10190,2573,6531
10159,13514,6531
10222,2698,6531
10153,1141,6532
10176,1122,6532
10129,1130,6532
10176,1637,6532
10190,1352,6532
10153,2487,6532
10146,2382,6532
10125,1423,6532
13109,7140,6532
10160,128,6533
10596,19,6533
13105,2823,6533
13108,2837,6533
10586,951,6533
10510,629,6534
10176,495,6534
10575,1409,6534
10160,1115,6534
10176,1105,6534
10173,1385,6534
10173,2681,6534
10159,11897,6534
10580,577,6535
10188,999,6535
10147,1436,6535
13101,14428,6535
10125,3107,6535
10134,142,6536
10589,1113,6536
10125,1313,6536
10164,2096,6536
10159,11146,6536
10502,3291,6536
10176,5423,6536
10147,173,6537
10164,349,6537
10139,660,6537
10205,1590,6537
10582,1543,6537
10181,367,6537
10162,1084,6537
10137,1924,6537
13103,8029,6537
10580,1693,6537
10158,2325,6537
13109,6806,6537
13110,10787,6537
10224,2154,6537
10224,2415,6537
10159,8032,6537
10160,1000,6538
10140,1320,6538
13105,5065,6538
10159,12998,6538
10137,387,6539
10594,225,6539
10136,983,6539
10176,1154,6539
10222,696,6539
10139,7118,6539
10135,875,6540
13109,1861,6540
10165,783,6540
10134,516,6540
10155,1876,6540
10132,2138,6540
10173,2822,6540
15101,414,6541
13110,5418,6541
10176,5112,6541
13107,348,6542
10597,602,6542
10159,3213,6542
10159,4753,6542
10139,3485,6542
10224,2477,6542
10159,7527,6542
10615,7772,6542
10224,3605,6542
10579,279,6543
10148,427,6543
10580,284,6543
13105,4826,6543
10158,1219,6543
10159,3026,6543
10106,2778,6543
10134,1293,6543
10159,4128,6543
10129,1855,6543
10176,4760,6543
13107,968,6544
10147,371,6544
10146,851,6544
10571,709,6544
10159,13357,6544
10594,8966,6544
10147,249,6545
10589,503,6545
10135,1185,6545
10106,2360,6545
13101,8790,6545
10129,2426,6545
10574,1709,6545
10616,2066,6545
10222,2675,6545
10159,14253,6545
13101,2906,6546
10190,387,6546
10121,1092,6546
10587,1527,6546
10147,1181,6546
10106,2786,6546
13106,9840,6546
13105,16677,6546
13108,548,6547
10132,702,6547
13109,2293,6547
10190,541,6547
10150,1653,6547
10204,1782,6547
10139,323,6548
10165,254,6548
13109,3180,6548
10605,2758,6548
10160,2651,6548
13107,8247,6548
10137,5267,6548
10502,3308,6548
13101,845,6549
10162,438,6549
10118,1920,6549
13109,3434,6549
13109,4538,6549
10137,2765,6549
10176,2455,6549
10611,2940,6549
10502,3098,6549
10615,11082,6549
10132,199,6550
13101,1611,6550
10164,615,6550
10140,1503,6550
10611,2471,6550
10132,2728,6550
10502,2233,6550
10176,4657,6550
10176,128,6551
10176,820,6551
10600,817,6551
13107,3826,6551
10222,16,6551
10176,2356,6551
10129,2369,6551
13101,12217,6551
10139,4306,6551
10139,4842,6551
10129,3662,6551
10224,4627,6551
10118,363,6552
10139,306,6552
10600,46,6552
10133,842,6552
10620,744,6552
13106,5307,6552
10161,1897,6552
13106,6865,6552
10137,4696,6552
10159,10023,6552
10594,3026,6552
10502,2257,6552
10115,653,6553
10569,523,6553
13101,2829,6553
10106,580,6553
10617,244,6553
10147,548,6553
10106,3177,6553
10173,2824,6553
13109,3091,6554
10106,1448,6554
10129,1920,6554
10106,4658,6554
10224,4309,6554
10570,304,6555
13101,3892,6555
10160,1425,6555
10136,2045,6555
10162,2186,6555
13106,8859,6555
10159,6363,6555
10594,9061,6555
10587,4701,6555
10580,3431,6555
10122,71,6556
10150,316,6556
10139,593,6556
10586,325,6556
10147,551,6556
10571,1108,6556
10587,1395,6556
10557,1334,6556
10177,3393,6556
10589,1836,6556
10224,1883,6556
13109,8523,6556
13109,739,6557
10594,45,6557
10585,163,6557
10129,1436,6557
10139,2154,6557
13101,9121,6557
10139,3724,6557
10159,13136,6557
10205,1235,6558
10205,1578,6558
10611,1821,6558
10150,4001,6558
10190,1406,6559
10176,1919,6559
13109,10399,6559
13108,9950,6559
10222,2999,6559
10132,50,6560
10139,1607,6560
10146,3107,6560
13109,3294,6561
10164,2056,6561
10176,3103,6561
10139,7151,6561
10153,550,6562
10140,1156,6562
10106,3232,6562
10136,2671,6562
10224,2523,6562
10176,3112,6562
10136,876,6563
13101,9174,6563
10139,3314,6563
10159,8322,6563
10224,2904,6563
10129,4063,6563
10502,775,6564
13103,1966,6564
10135,926,6564
10150,1384,6564
10134,614,6564
10159,1845,6564
13107,5914,6564
10164,2195,6564
10129,5149,6564
10176,5128,6564
10204,188,6565
10158,276,6565
10510,2394,6565
10150,5646,6565
10177,18736,6565
10204,308,6566
10571,97,6566
13110,4033,6566
10132,1324,6566
10136,1342,6566
10147,1364,6566
10173,1479,6566
10106,5239,6566
13108,10485,6566
10125,2722,6566
10222,2955,6566
13103,3603,6567
10137,1392,6567
10224,2061,6567
13105,16380,6567
10159,9909,6567
10138,648,6568
13109,3389,6568
10148,1285,6568
10579,1572,6568
10139,2155,6568
10190,1976,6568
10132,6886,6568
10510,662,6569
10149,594,6569
10222,1485,6569
10137,1368,6570
13105,3996,6570
10153,1917,6570
10178,1218,6570
10134,1036,6570
10224,1960,6570
13109,12431,6570
10159,11494,6570
10176,5011,6570
10181,164,6571
10582,732,6571
10134,672,6571
10160,1171,6571
10153,2688,6571
10150,2935,6571
13109,793,6572
10106,565,6572
10132,758,6572
10155,971,6572
10137,2276,6572
10224,1295,6572
10190,2262,6572
10137,207,6573
10129,512,6573
10150,1472,6573
10153,1617,6573
10161,1586,6573
10224,451,6573
10204,1807,6573
10602,521,6574
10510,1010,6574
10584,1134,6574
10106,4113,6574
13101,11734,6574
10176,4804,6574
10134,105,6575
10190,348,6575
10164,1004,6575
10146,3017,6575
10224,4508,6575
10176,5082,6575
10118,1322,6576
10617,372,6576
10150,1623,6576
10106,1840,6576
10118,445,6577
10594,26,6577
10502,1239,6577
10152,625,6577
10137,1755,6577
10570,1750,6577
10222,626,6577
10159,7696,6577
10159,13241,6577
10129,4916,6577
10579,1278,6578
10139,1860,6578
10150,4329,6578
10159,11335,6578
10139,7472,6578
10190,1113,6579
10597,1313,6579
10597,1339,6579
10106,3298,6579
10125,1537,6579
10177,6303,6579
10132,3460,6579
10132,4339,6579
10176,5564,6579
13110,1148,6580
10571,702,6580
10139,1582,6580
10129,3666,6580
10159,12309,6580
10132,919,6581
10153,1970,6581
10132,2212,6581
10139,3370,6581
10106,5052,6581
10125,2834,6581
3268,30,6581
10140,515,6582
10579,480,6582
10173,2358,6582
10159,10518,6582
10129,4247,6582
10137,1800,6583
10150,1971,6583
10510,1516,6583
10158,1781,6583
10224,3304,6583
10205,1507,6584
13103,5886,6584
10557,1348,6584
10153,3624,6584
10125,48,6585
10568,16,6585
10589,1848,6585
13107,6534,6585
10224,1522,6585
10176,3070,6585
10222,3001,6585
10150,59,6586
10510,34,6586
10605,17,6586
10146,527,6586
10137,1280,6586
10155,932,6586
10557,704,6586
10158,1484,6586
10134,1127,6586
13109,7486,6586
10224,2810,6586
10502,3270,6586
10190,845,6587
10106,1233,6587
10587,1078,6587
10136,3339,6587
10173,1852,6587
10580,808,6588
13103,5710,6588
10137,2166,6588
10136,1616,6588
10158,2425,6588
13101,10505,6588
10135,730,6589
10120,1056,6589
10594,535,6589
10158,1315,6589
10190,1464,6589
10176,2378,6589
10106,5248,6589
10224,263,6590
10163,1214,6590
13109,6075,6590
10139,2819,6590
10137,4390,6590
10177,7632,6590
13103,88,6591
10106,506,6591
10139,1136,6591
10106,2598,6591
10136,2276,6591
10159,4641,6591
10224,1464,6591
10224,3137,6591
10176,3589,6591
10159,12844,6591
10152,524,6592
13103,7235,6592
10136,2828,6592
13108,8397,6592
10106,5290,6592
17103,260,6593
10153,209,6593
10153,871,6593
10146,1549,6593
10190,1823,6593
10568,173,6594
13103,4711,6594
13106,4658,6594
13109,5040,6594
10150,2839,6594
10502,2849,6594
10129,1013,6595
10173,606,6595
10190,1670,6595
10139,2763,6595
10106,4682,6595
10515,5819,6595
10132,7038,6595
13110,3677,6596
10176,1155,6596
10134,939,6596
13109,4978,6596
10137,3129,6596
10173,2277,6596
10502,2905,6596
13105,1229,6597
10138,468,6597
10129,879,6597
10611,947,6597
10162,2289,6597
13109,7569,6597
10129,2413,6597
10106,5037,6597
10118,959,6598
10165,611,6598
10146,722,6598
10149,647,6598
10176,2994,6598
10159,10266,6598
13107,267,6599
10580,388,6599
10176,1491,6599
10139,1968,6599
13109,5535,6599
13109,6203,6599
10150,3601,6599
10597,404,6600
10159,7142,6600
10150,4738,6600
10125,262,6601
10148,343,6601
10125,388,6601
10596,842,6601
13103,4446,6601
10106,3095,6601
10125,1833,6601
13107,890,6602
10125,355,6602
10190,947,6602
13103,5036,6602
10153,1636,6602
10579,1295,6602
10224,2285,6602
10129,338,6603
10178,1121,6603
10160,2048,6603
10146,2993,6603
10139,3701,6603
10557,2852,6603
10177,21481,6603
10162,329,6604
10161,451,6604
10118,1296,6604
10582,2025,6604
10118,2101,6604
10153,2022,6604
10140,1581,6604
10176,1741,6604
13106,6624,6604
10146,3408,6604
10118,85,6605
10224,1335,6605
10224,1636,6605
10570,366,6606
10147,222,6606
10132,585,6606
10130,1179,6606
10150,1935,6606
10616,644,6606
10190,2296,6606
10125,1644,6606
13101,14990,6606
10502,3247,6606
10146,1261,6607
10613,724,6607
13103,5180,6607
10162,1712,6607
10136,2879,6607
10139,3461,6607
10162,342,6608
10150,631,6608
10162,502,6608
10148,868,6608
10207,2224,6608
10153,2490,6608
10569,503,6609
10600,348,6609
10580,679,6609
13109,3916,6609
10164,2143,6609
10580,1714,6609
10125,1736,6609
10159,7718,6609
10129,3099,6609
13101,298,6610
13105,10064,6610
10139,3350,6610
13101,114,6611
10129,342,6611
10162,1650,6611
10158,1812,6611
10224,1326,6611
13108,9838,6611
17102,290,6612
10129,275,6612
10118,652,6612
10139,410,6612
10146,514,6612
10150,994,6612
10139,1855,6612
10136,3002,6612
10129,2870,6612
10176,4289,6612
10176,4719,6612
10205,536,6613
10158,144,6613
10570,561,6613
10586,962,6613
10125,1050,6613
13101,12973,6613
10173,2796,6613
10176,4231,6613
10176,4914,6613
10502,319,6614
10178,948,6614
10176,1134,6614
10136,1340,6614
10153,3234,6614
10137,1023,6615
10155,1377,6615
10173,219,6615
10502,1840,6615
10139,4993,6615
10159,11428,6615
10176,4342,6615
10106,895,6616
10582,2712,6616
10166,1141,6616
10162,1699,6616
13103,8996,6616
10139,3825,6616
10176,4765,6616
10147,674,6617
10148,1656,6617
10148,1749,6617
10159,10238,6617
17103,355,6618
10600,47,6618
10135,1743,6618
10146,3252,6618
10150,2874,6618
10150,3868,6618
10132,7630,6618
10155,132,6619
10118,2113,6619
10137,3250,6619
10129,4069,6620
10146,373,6621
10190,170,6621
10162,1371,6621
10150,5509,6621
10148,1273,6622
10159,2955,6622
13109,4626,6622
10146,2350,6622
10150,3255,6622
10150,3762,6622
10129,4678,6622
10224,4914,6622
13107,1053,6623
10176,302,6623
10190,289,6623
10136,741,6623
10147,1215,6623
10190,3188,6623
10159,9546,6623
10129,4814,6623
10138,794,6624
10106,1379,6624
10594,3218,6624
10159,11396,6624
13101,1226,6625
10150,47,6625
10579,212,6625
10148,871,6625
10580,1950,6625
10159,5725,6625
10137,4389,6625
10150,3238,6625
10159,10685,6625
10132,7475,6625
10164,1060,6626
10585,2270,6626
10153,3471,6626
10580,1900,6626
10125,3364,6626
10125,316,6627
10580,413,6627
10584,798,6627
10612,719,6627
10134,1101,6627
10136,2377,6627
10173,1228,6627
10139,4588,6627
13101,16081,6627
10615,8275,6627
10159,10574,6627
10222,2672,6627
10146,2015,6628
10150,2014,6628
10190,1408,6628
10222,468,6628
10222,740,6628
10139,3441,6628
13110,11115,6628
10190,2885,6628
10137,1804,6629
10162,2189,6629
10176,4129,6629
10118,522,6630
10580,147,6630
10176,934,6630
10568,1478,6630
10106,3379,6630
10132,3763,6630
10159,13458,6630
13103,2936,6631
10138,3337,6631
10222,1002,6631
10132,7643,6631
10152,421,6632
13101,3894,6632
10605,946,6632
10139,1490,6632
10158,2245,6632
10190,2152,6632
10136,2944,6632
13109,10488,6632
10222,1854,6632
10137,2930,6633
10164,1838,6633
10190,1978,6633
10137,4047,6634
10137,141,6635
13103,8154,6635
10579,50,6636
10176,362,6636
10148,709,6636
10150,1341,6636
10134,678,6636
10146,1807,6636
10176,3428,6636
10178,36,6637
13101,2475,6637
10148,865,6637
10134,691,6637
10587,1084,6637
10190,1173,6637
10176,1415,6637
10106,5246,6637
10132,7305,6637
10190,88,6638
10140,462,6638
10122,610,6638
10141,641,6638
10205,1663,6638
10597,1063,6638
10574,831,6638
13101,7015,6638
13103,8049,6638
13101,9358,6638
10190,2118,6638
10159,9567,6638
10224,5886,6638
10594,9876,6638
10129,314,6639
13103,2124,6639
10222,520,6639
10106,4112,6639
10173,2914,6639
10125,3475,6639
10122,695,6640
10155,1900,6640
10224,519,6640
10147,196,6641
10205,1461,6641
13103,3411,6641
10594,536,6641
10132,1334,6641
13105,4290,6641
10224,171,6641
10139,1890,6641
10153,2299,6641
10188,1425,6641
10557,1467,6641
10190,1379,6641
10132,2060,6641
10173,2790,6641
10178,284,6642
10165,452,6642
10134,824,6642
10224,615,6642
10611,4458,6642
10118,141,6643
10597,283,6643
10620,539,6643
10129,1469,6643
10176,4270,6643
10150,49,6644
10147,1246,6644
10159,5318,6644
13101,15662,6644
10224,3174,6644
10224,4008,6644
10129,42,6645
10587,632,6645
10176,913,6645
13109,3077,6645
10153,1414,6645
10615,11051,6645
10153,504,6646
10132,1215,6646
10132,1755,6646
10134,1051,6646
10139,2228,6646
10224,5278,6646
10125,352,6647
10510,269,6647
10557,48,6647
10586,316,6647
10140,1140,6647
10106,3258,6647
10224,1232,6647
10594,5026,6647
10129,5046,6647
10120,750,6648
10162,1049,6648
10615,1947,6648
10224,331,6648
13105,12706,6648
10139,3328,6649
10129,2572,6649
10137,5300,6649
10176,2952,6649
10502,2562,6649
13107,378,6650
10190,227,6650
10205,1597,6650
10148,1059,6650
10164,1038,6650
10155,1751,6650
10571,1034,6650
10173,1038,6650
10139,4001,6650
10132,6088,6650
10139,7068,6650
10204,814,6651
10575,1290,6651
10146,1509,6651
10133,2079,6651
13110,8803,6651
10125,2459,6651
10132,4624,6651
10125,445,6652
10125,535,6652
10125,2443,6652
10159,13586,6652
10580,3470,6652
10129,5416,6652
10160,162,6653
10166,319,6653
17102,1428,6653
10153,709,6653
10148,878,6653
10222,534,6653
10159,12655,6653
10152,508,6654
10139,1927,6654
10222,320,6654
13109,5735,6654
13101,12134,6654
10594,9569,6654
10140,1380,6655
10159,3381,6655
10173,2529,6655
10176,3462,6655
10176,4896,6655
10584,26,6656
13107,2446,6656
10155,1823,6656
10224,2464,6656
10173,3418,6656
10594,3150,6656
10139,411,6657
10132,5937,6657
10579,175,6658
13109,3125,6658
10153,2316,6658
10557,2524,6658
10161,518,6659
552,312,6659
13109,10594,6659
10147,37,6660
13109,1045,6660
10570,572,6660
10597,1059,6660
10164,1394,6660
10106,3885,6660
13105,12088,6660
10190,3748,6660
10181,366,6661
10173,1087,6661
10106,4166,6661
10139,3745,6661
13103,14476,6661
10176,5646,6661
10583,35,6662
10153,3261,6662
10159,5617,6662
10134,122,6663
10150,760,6663
10597,568,6663
10615,932,6663
10135,1364,6663
10136,1462,6663
10106,2241,6663
10147,1213,6663
10176,2721,6663
13103,9934,6663
10125,1811,6663
10222,1888,6663
10137,1278,6664
10106,1886,6664
10106,3026,6664
13103,8005,6664
13101,10148,6664
10224,2893,6664
10125,3023,6664
10136,856,6665
10138,1412,6665
13103,4824,6665
10158,1706,6665
10132,2008,6665
10190,1602,6665
10150,5298,6665
10176,4625,6665
10148,26,6666
10164,360,6666
10158,461,6666
10153,1124,6666
10148,1354,6666
13107,4835,6666
10162,2292,6666
13101,12033,6666
10222,2634,6666
10139,178,6667
13101,1895,6667
10569,188,6667
13107,2681,6667
10593,238,6667
13109,4417,6667
13109,5016,6667
10224,1158,6667
13107,7121,6667
10147,123,6668
10176,134,6668
10134,515,6668
10164,1405,6668
10164,1659,6668
10147,1271,6668
10115,338,6669
10571,1083,6669
10176,1820,6669
10137,3457,6669
10129,5377,6669
10135,451,6670
10510,22,6670
10557,145,6670
10205,1614,6670
10164,2234,6670
10173,1744,6670
10502,3235,6670
10139,934,6671
10118,1604,6671
10580,786,6671
10106,2265,6671
10153,3552,6671
10557,2131,6671
10139,19,6672
10584,671,6672
10178,1474,6672
10173,600,6672
10106,3190,6672
10139,2639,6672
10176,2275,6672
10150,140,6673
13110,2151,6673
10153,1072,6673
13107,4207,6673
10146,1759,6673
10173,222,6673
10176,1805,6673
13109,6432,6673
10502,3266,6673
10115,673,6674
10190,139,6674
10176,370,6674
10136,1557,6674
10139,3379,6674
10224,2136,6674
10129,4622,6674
10190,185,6675
10205,1266,6675
10205,1352,6675
10133,583,6675
10595,966,6675
10611,964,6675
10582,2768,6675
10583,1115,6675
10106,3373,6675
10190,2041,6675
10190,351,6676
10190,1571,6676
10133,2141,6676
10147,1414,6676
10132,3304,6676
10176,3290,6676
10176,5385,6676
10139,189,6677
10135,1166,6677
13103,5035,6677
10586,1108,6677
10129,1943,6677
10190,3198,6677
